cik,former_name,from_date,to_date
0000714256,INAV TRAVEL CORPORATION,1996-07-22T00:00:00.000Z,1996-05-03T00:00:00.000Z
0001533924,"Midstates Petroleum Company, Inc.",2011-11-14T00:00:00.000Z,2019-08-05T00:00:00.000Z
0001720420,IBEX Holdings Ltd,2017-11-22T00:00:00.000Z,2018-12-20T00:00:00.000Z
0001808805,ARYA Sciences Acquisition Corp III,2020-04-17T00:00:00.000Z,2021-06-08T00:00:00.000Z
0000765207,FIRST NATIONAL LINCOLN CORP /ME/,1995-11-13T00:00:00.000Z,2009-05-11T00:00:00.000Z
0001754170,Monocle Acquisition Corp,2018-10-02T00:00:00.000Z,2020-12-22T00:00:00.000Z
0001879373,Energem Corp,2021-09-10T00:00:00.000Z,2024-03-14T00:00:00.000Z
0000827187,SELECT COMFORT CORP,1998-11-16T00:00:00.000Z,2017-10-27T00:00:00.000Z
0001171155,GOLF TWO INC,2002-03-28T00:00:00.000Z,2005-11-03T00:00:00.000Z
0000814586,LIFEWAY FOODS INC,1995-11-13T00:00:00.000Z,2018-08-15T00:00:00.000Z
0001547341,ClearBridge Energy MLP Total Return Fund Inc.,2012-04-13T00:00:00.000Z,2018-10-15T00:00:00.000Z
0001621227,Adaptimmune Ltd,2014-10-02T00:00:00.000Z,2015-03-17T00:00:00.000Z
0001766478,"Angel Oak Mortgage, Inc.",2019-01-31T00:00:00.000Z,2023-03-09T00:00:00.000Z
0001337298,Viceroy Acquisition CORP,2005-09-02T00:00:00.000Z,2006-07-31T00:00:00.000Z
0001788028,Amplitude Healthcare Acquisition Corp,2019-09-13T00:00:00.000Z,2021-09-29T00:00:00.000Z
0001270131,SALOMON BROTHERS CAPITAL & INCOME FUND INC,2003-12-22T00:00:00.000Z,2006-10-05T00:00:00.000Z
0001270131,SALOMON BROTHERS EQUITY & INCOME FUND INC,2003-11-14T00:00:00.000Z,2003-11-14T00:00:00.000Z
0000846676,"ABERDEEN EMERGING MARKETS EQUITY INCOME FUND, INC.",2018-05-01T00:00:00.000Z,2022-05-17T00:00:00.000Z
0000846676,"ABERDEEN CHILE FUND, INC.",2010-04-30T00:00:00.000Z,2018-04-30T00:00:00.000Z
0000846676,CHILE FUND INC,1994-08-26T00:00:00.000Z,2010-04-05T00:00:00.000Z
0001233087,FRANKLIN TEMPLETON LTD DURATION INCOME TRUST,2006-02-07T00:00:00.000Z,2014-06-27T00:00:00.000Z
0001233087,FRANKLIN TEMPLETON LIMITED DURATION INCOME TRUST,2003-07-22T00:00:00.000Z,2005-11-30T00:00:00.000Z
0001233087,FRANKLIN TEMPLETON STRATEGIC INCOME TRUST,2003-05-23T00:00:00.000Z,2003-05-27T00:00:00.000Z
0000836412,VIRTUS GLOBAL DIVIDEND & INCOME FUND INC.,2016-09-29T00:00:00.000Z,2019-11-01T00:00:00.000Z
0000836412,ZWEIG TOTAL RETURN FUND INC,1995-06-08T00:00:00.000Z,2016-09-22T00:00:00.000Z
0001454741,Eaton Vance National Municipal Trust,2009-01-26T00:00:00.000Z,2009-01-26T00:00:00.000Z
0001552198,"WhiteHorse Finance, LLC",2012-09-07T00:00:00.000Z,2012-12-04T00:00:00.000Z
0000916618,MORGAN STANLEY DEAN WITTER INDIA INVESTMENT,2000-05-10T00:00:00.000Z,2005-09-09T00:00:00.000Z
0000916618,MORGAN STANLEY INDIA INVESTMENT FUND INC,1994-09-13T00:00:00.000Z,2000-02-11T00:00:00.000Z
0001327318,Zag com Inc,2005-05-09T00:00:00.000Z,2010-06-15T00:00:00.000Z
0001423869,PACIFIC CITY FINANCIAL CORP,2008-01-11T00:00:00.000Z,2019-07-02T00:00:00.000Z
0001282850,FIRST TRUST FOUR CORNERS SENIOR FLOATING RATE INCOME FUND II,2004-03-26T00:00:00.000Z,2010-10-13T00:00:00.000Z
0001835378,ION Acquisition Corp 2 Ltd.,2020-12-15T00:00:00.000Z,2021-11-26T00:00:00.000Z
0001273441,"GRAN TIERRA ENERGY, INC.",2005-12-19T00:00:00.000Z,2012-08-09T00:00:00.000Z
0001273441,GOLDSTRIKE INC,2004-03-18T00:00:00.000Z,2005-11-29T00:00:00.000Z
0001273441,GOLKSTRIKE INC,2003-12-31T00:00:00.000Z,2003-12-31T00:00:00.000Z
0000076267,PARK ELECTROCHEMICAL CORP,1994-01-24T00:00:00.000Z,2019-07-11T00:00:00.000Z
0001021917,"JV GROUP, INC.",2012-11-02T00:00:00.000Z,2022-05-16T00:00:00.000Z
0001021917,"ASPI, INC.",2009-11-16T00:00:00.000Z,2012-10-16T00:00:00.000Z
0001021917,ASPEON INC,2000-02-14T00:00:00.000Z,2009-10-13T00:00:00.000Z
0001021917,JAVELIN SYSTEMS INC,1996-11-04T00:00:00.000Z,2000-02-01T00:00:00.000Z
0001355096,Liberty Interactive Corp,2011-09-23T00:00:00.000Z,2018-03-16T00:00:00.000Z
0001355096,LIBERTY MEDIA CORP,2006-03-24T00:00:00.000Z,2011-09-21T00:00:00.000Z
0001355096,Liberty Media Holding CORP,2006-03-15T00:00:00.000Z,2006-05-12T00:00:00.000Z
0000832327,BLACKROCK INCOME TRUST INC.,2012-10-29T00:00:00.000Z,2015-08-26T00:00:00.000Z
0000832327,BLACKROCK INCOME TRUST INC,1994-12-30T00:00:00.000Z,2012-08-28T00:00:00.000Z
0000895528,Invesco Van Kampen Pennsylvania Value Municipal Income Trust,2010-06-03T00:00:00.000Z,2012-11-08T00:00:00.000Z
0000895528,VAN KAMPEN PENNSYLVANIA VALUE MUNICIPAL INCOME TRUST,1998-12-23T00:00:00.000Z,2010-03-31T00:00:00.000Z
0000895528,VAN KAMPEN AMERICAN CAPITAL PENNSYLVANIA VALUE MUNIC INCO TR,1997-12-19T00:00:00.000Z,1998-06-17T00:00:00.000Z
0000895528,VAN KAMPEN AMERICAN CAPITAL PENNSYLVANIA VALUE MUNICIPAL TRU,1996-12-30T00:00:00.000Z,1997-04-04T00:00:00.000Z
0000895528,VAN KAMPEN MERRITT PENNSYLVANIA VALUE MUNICIPAL INCOME TRUST,1994-06-29T00:00:00.000Z,1995-04-14T00:00:00.000Z
0001227073,WELLS FARGO MULTI-SECTOR INCOME FUND,2015-12-17T00:00:00.000Z,2021-11-09T00:00:00.000Z
0001227073,WELLS FARGO ADVANTAGE MULTI-SECTOR INCOME FUND,2010-07-19T00:00:00.000Z,2015-11-20T00:00:00.000Z
0001227073,EVERGREEN MULTI-SECTOR INCOME FUND,2007-06-18T00:00:00.000Z,2010-07-19T00:00:00.000Z
0001227073,EVERGREEN MANAGED INCOME FUND,2003-05-21T00:00:00.000Z,2007-03-30T00:00:00.000Z
0001227073,EVERGREEN INCOME OPPORTUNITY FUND,2003-04-16T00:00:00.000Z,2003-04-16T00:00:00.000Z
0001849737,Patria Acquisition Corp.,2021-03-19T00:00:00.000Z,2021-03-19T00:00:00.000Z
0000909112,TEMPLETON EMERGING MARKETS INCOME FUND INC,1994-04-27T00:00:00.000Z,2004-10-29T00:00:00.000Z
0001501072,"RIVERNORTH TACTICAL OPPORTUNITIES FUND, INC.",2010-09-10T00:00:00.000Z,2013-10-10T00:00:00.000Z
0001769256,FLJ Group Ltd,2021-08-19T00:00:00.000Z,2024-05-24T00:00:00.000Z
0001769256,Q&K INTERNATIONAL GROUP Ltd,2019-06-28T00:00:00.000Z,2022-09-14T00:00:00.000Z
0001110611,ON24 INC,2002-06-20T00:00:00.000Z,2021-02-02T00:00:00.000Z
0001127537,PULMONX,2003-12-09T00:00:00.000Z,2012-02-07T00:00:00.000Z
0000944745,FIRST CITIZENS BANC CORP /OH,1996-08-12T00:00:00.000Z,2015-04-24T00:00:00.000Z
0001843724,AMCI Acquisition Corp. II,2021-02-12T00:00:00.000Z,2023-02-09T00:00:00.000Z
0001362481,ABERDEEN GLOBAL DYNAMIC DIVIDEND FUND,2018-05-09T00:00:00.000Z,2022-06-06T00:00:00.000Z
0001362481,ALPINE GLOBAL DYNAMIC DIVIDEND FUND,2006-05-12T00:00:00.000Z,2018-05-07T00:00:00.000Z
0001496443,"3PEA INTERNATIONAL, INC.",2010-09-16T00:00:00.000Z,2019-04-26T00:00:00.000Z
0001866874,Cohen & Steers Real Estate Opportunities Income Fund,2021-07-26T00:00:00.000Z,2021-11-12T00:00:00.000Z
0000886128,ENERGY RESEARCH CORP /NY/,1996-06-13T00:00:00.000Z,1999-06-14T00:00:00.000Z
0001090009,GREENVILLE FIRST BANCSHARES INC,1999-07-27T00:00:00.000Z,2007-07-02T00:00:00.000Z
0001844862,Decarbonization Plus Acquisition Corp III,2021-02-12T00:00:00.000Z,2021-12-08T00:00:00.000Z
0001681087,"AvroBio, Inc.",2018-02-02T00:00:00.000Z,2024-06-18T00:00:00.000Z
0001681087,"AVROBIO, Inc.",2018-02-02T00:00:00.000Z,2024-06-18T00:00:00.000Z
0001450445,Nuveen Municipal Value Fund 2,2008-11-21T00:00:00.000Z,2012-09-28T00:00:00.000Z
0001844452,Inflection Point Acquisition Corp.,2021-02-17T00:00:00.000Z,2023-02-10T00:00:00.000Z
0000846475,ZYNEX MEDICAL HOLDINGS INC,2005-10-07T00:00:00.000Z,2008-07-08T00:00:00.000Z
0000846475,ZYNEX MEDICAL HOLDINGS   INC,2004-02-04T00:00:00.000Z,2005-08-12T00:00:00.000Z
0000846475,FOX RIVER HOLDINGS  INC,2003-11-26T00:00:00.000Z,2004-01-20T00:00:00.000Z
0000846475,ARIZONA VENTURES INC,2003-02-14T00:00:00.000Z,2003-08-19T00:00:00.000Z
0000846475,CHINA GLOBAL DEVELOPMENT INC,2002-01-31T00:00:00.000Z,2003-01-15T00:00:00.000Z
0000846475,IBONZAI COM INC,2000-11-14T00:00:00.000Z,2001-06-12T00:00:00.000Z
0000846475,LIFE MEDICAL TECHNOLOGIES INC /UT/,1999-07-30T00:00:00.000Z,2000-05-25T00:00:00.000Z
0001402829,Orion Marine Group Inc,2007-06-05T00:00:00.000Z,2016-05-23T00:00:00.000Z
0000803164,1ST COMMUNITY BANCORP INC,1995-05-12T00:00:00.000Z,1998-04-09T00:00:00.000Z
0001386570,"CODY RESOURCES, INC.",2007-01-18T00:00:00.000Z,2008-06-24T00:00:00.000Z
0000788965,HALLADOR PETROLEUM CO,1995-05-12T00:00:00.000Z,2009-12-21T00:00:00.000Z
0001702318,Xiaobai Maimai Inc.,2020-11-24T00:00:00.000Z,2021-12-17T00:00:00.000Z
0001702318,Hexindai Inc.,2017-04-07T00:00:00.000Z,2020-12-21T00:00:00.000Z
0001865506,ESGEN Acquisition Corp,2021-06-21T00:00:00.000Z,2024-03-13T00:00:00.000Z
0001827821,Motive Capital Corp,2020-11-09T00:00:00.000Z,2022-03-16T00:00:00.000Z
0001827821,MCF2 Acquisition Corp.,2020-10-13T00:00:00.000Z,2020-10-13T00:00:00.000Z
0000897448,AMARIN PHARMACEUTICALS PLC,2000-07-13T00:00:00.000Z,2000-07-13T00:00:00.000Z
0000897448,ETHICAL HOLDINGS PLC,1998-10-21T00:00:00.000Z,1998-01-28T00:00:00.000Z
0001756390,"Ascend Wellness Holdings, Inc",2021-01-25T00:00:00.000Z,2022-03-11T00:00:00.000Z
0001756390,"Ascend Wellness Holdings, LLC",2018-10-24T00:00:00.000Z,2021-04-15T00:00:00.000Z
0001754836,EP Income Co LLC,2018-10-05T00:00:00.000Z,2018-10-16T00:00:00.000Z
0001354866,Security Devices International Inc.,2006-03-16T00:00:00.000Z,2020-03-04T00:00:00.000Z
0000809559,TCW CONVERTIBLE SECURITIES FUND INC,1995-08-24T00:00:00.000Z,2006-08-15T00:00:00.000Z
0001177161,EATON VANCE INSURED CALIFORNIA MUNICIPAL BOND FUND,2002-07-10T00:00:00.000Z,2010-01-22T00:00:00.000Z
0001779128,Experience Investment Corp.,2019-06-26T00:00:00.000Z,2021-05-07T00:00:00.000Z
0001066719,NUONCOLOGY LABS INC,1999-07-09T00:00:00.000Z,2022-05-04T00:00:00.000Z
0001762303,"Avita Therapeutics, Inc.",2020-07-06T00:00:00.000Z,2020-12-10T00:00:00.000Z
0001762303,"Avita Medical, Ltd.",2018-12-19T00:00:00.000Z,2020-06-30T00:00:00.000Z
0001814114,Health Sciences Acquisitions Corp 2,2020-06-22T00:00:00.000Z,2023-01-26T00:00:00.000Z
0000034067,DYNAMIC MATERIALS CORP,1995-06-22T00:00:00.000Z,2016-11-07T00:00:00.000Z
0001515156,"Advanced Emissions Solutions, Inc.",2011-03-14T00:00:00.000Z,2024-01-31T00:00:00.000Z
0000897269,BLACKROCK MUNIVEST FUND II INC,2006-10-31T00:00:00.000Z,2012-08-28T00:00:00.000Z
0000897269,MUNIVEST FUND II INC,1994-12-28T00:00:00.000Z,2006-10-10T00:00:00.000Z
0000887394,MUNIYIELD QUALITY FUND II INC,1994-06-17T00:00:00.000Z,2007-04-02T00:00:00.000Z
0001467808,China Cord Blood Corp,2009-07-07T00:00:00.000Z,2018-03-16T00:00:00.000Z
0000828803,TEMPLETON GLOBAL INCOME FUND,2004-10-29T00:00:00.000Z,2024-05-10T00:00:00.000Z
0000828803,TEMPLETON GLOBAL INCOME FUND INC,1994-10-31T00:00:00.000Z,2004-10-29T00:00:00.000Z
0001364125,Western Copper CORP,2006-09-20T00:00:00.000Z,2011-10-06T00:00:00.000Z
0001509261,"AntriaBio, Inc.",2012-12-11T00:00:00.000Z,2017-12-07T00:00:00.000Z
0001509261,FITS MY STYLE INC,2011-05-17T00:00:00.000Z,2013-01-11T00:00:00.000Z
0000825202,ROYCE FOCUS TRUST INC,1999-08-30T00:00:00.000Z,2015-03-09T00:00:00.000Z
0000825202,ROYCE GLOBAL TRUST INC,1996-12-10T00:00:00.000Z,1999-02-12T00:00:00.000Z
0000825202,ALL SEASONS GLOBAL FUND INC,1995-09-28T00:00:00.000Z,1996-04-03T00:00:00.000Z
0000056868,PRIMEENERGY CORP,1995-11-14T00:00:00.000Z,2018-11-19T00:00:00.000Z
0000768899,LABOR READY INC,1995-11-22T00:00:00.000Z,2007-12-12T00:00:00.000Z
0001131903,SPECTRA CAPITAL Corp,2010-08-13T00:00:00.000Z,2010-08-13T00:00:00.000Z
0001131903,FUSA CAPITAL CORP,2004-08-17T00:00:00.000Z,2010-08-02T00:00:00.000Z
0001131903,GALAXY CHAMPIONSHIP WRESTLING INC,2003-05-01T00:00:00.000Z,2004-07-07T00:00:00.000Z
0001615063,Hydra Industries Acquisition Corp.,2014-08-19T00:00:00.000Z,2016-12-21T00:00:00.000Z
0001166258,PIONEER HIGH INCOME TRUST,2002-02-26T00:00:00.000Z,2021-04-21T00:00:00.000Z
0001071899,"BLACKROCK MUNIHOLDINGS INSURED FUND II, INC.",2008-06-20T00:00:00.000Z,2010-11-09T00:00:00.000Z
0001071899,MUNIHOLDINGS INSURED FUND II INC,1999-03-03T00:00:00.000Z,2008-06-18T00:00:00.000Z
0001095146,GAMEPLAN INC,1999-09-23T00:00:00.000Z,2020-02-04T00:00:00.000Z
0001490286,"TORTOISE MLP FUND, INC.",2010-06-28T00:00:00.000Z,2018-12-26T00:00:00.000Z
0001490286,TORTOISE MLP CORP.,2010-04-23T00:00:00.000Z,2010-06-18T00:00:00.000Z
0000906709,INHALE THERAPEUTIC SYSTEMS INC,1998-10-15T00:00:00.000Z,2003-01-10T00:00:00.000Z
0000906709,INHALE THERAPEUTIC SYSTEMS,1996-07-11T00:00:00.000Z,1998-05-14T00:00:00.000Z
0001725160,"Zentalis Pharmaceuticals, LLC",2020-01-08T00:00:00.000Z,2020-04-06T00:00:00.000Z
0001725160,"Zeno Pharma, LLC",2017-12-19T00:00:00.000Z,2019-09-05T00:00:00.000Z
0001468639,"SSGI, INC.",2009-07-17T00:00:00.000Z,2016-11-07T00:00:00.000Z
0000879911,"IONATRON, INC.",2004-05-17T00:00:00.000Z,2008-02-20T00:00:00.000Z
0000879911,US HOME & GARDEN INC,1996-08-08T00:00:00.000Z,2004-04-29T00:00:00.000Z
0000909494,INFONAUTICS INC,1996-06-07T00:00:00.000Z,2001-08-14T00:00:00.000Z
0001227857,Virtus AllianzGI Convertible & Income Fund II,2021-02-11T00:00:00.000Z,2022-08-04T00:00:00.000Z
0001227857,AllianzGI Convertible & Income Fund II,2013-05-20T00:00:00.000Z,2021-02-10T00:00:00.000Z
0001227857,AGIC Convertible & Income Fund II,2010-08-26T00:00:00.000Z,2013-05-01T00:00:00.000Z
0001227857,NICHOLAS APPLEGATE CONVERTIBLE & INCOME FUND II,2003-06-09T00:00:00.000Z,2010-07-19T00:00:00.000Z
0001227857,PAFM NICHOLAS APPLEGATE NFJ CONVERTIBLE & INCOME FUND,2003-04-23T00:00:00.000Z,2003-04-23T00:00:00.000Z
0001066194,EGAIN COMMUNICATIONS CORP,1999-08-31T00:00:00.000Z,2012-11-06T00:00:00.000Z
0001574085,"Ashford Hospitality Prime, Inc.",2013-06-17T00:00:00.000Z,2018-04-04T00:00:00.000Z
0000095574,SUPERIOR UNIFORM GROUP INC,1998-11-12T00:00:00.000Z,2018-05-04T00:00:00.000Z
0000095574,SUPERIOR SURGICAL MANUFACTURING CO INC,1994-08-10T00:00:00.000Z,1998-05-01T00:00:00.000Z
0000727273,CADIZ LAND CO INC,1994-05-26T00:00:00.000Z,1998-09-14T00:00:00.000Z
0001616543,"ASN Technologies, Inc.",2014-08-15T00:00:00.000Z,2015-11-13T00:00:00.000Z
0000883265,Invesco Van Kampen Trust for Investment Grade New York Municipals,2010-06-03T00:00:00.000Z,2012-11-08T00:00:00.000Z
0000883265,VAN KAMPEN TRUST FOR INVESTMENT GRADE NEW YORK MUNICIPALS,1998-12-23T00:00:00.000Z,2010-04-12T00:00:00.000Z
0000883265,VAN KAMPEN AMERICAN CAPITAL TRUST FOR INVT GRADE NEW YORK MU,1996-06-28T00:00:00.000Z,1998-06-17T00:00:00.000Z
0000883265,VAN KAMPEN MERRITT TRUST FOR INVESTMENT GRADE NEW YORK MUNIC,1994-12-29T00:00:00.000Z,1995-04-14T00:00:00.000Z
0001855644,JATT Acquisition Corp,2021-04-08T00:00:00.000Z,2023-03-21T00:00:00.000Z
0000859796,JAPAN OTC EQUITY FUND INC,1996-04-23T00:00:00.000Z,2002-04-29T00:00:00.000Z
0000884144,FORGENT NETWORKS  INC,2002-03-14T00:00:00.000Z,2010-01-21T00:00:00.000Z
0000884144,VTEL CORP,1996-06-04T00:00:00.000Z,2002-02-06T00:00:00.000Z
0001519505,MILLER/HOWARD HIGH DIVIDEND FUND,2011-07-15T00:00:00.000Z,2014-07-30T00:00:00.000Z
0001519505,Miller/Howard Fund,2011-05-02T00:00:00.000Z,2011-05-02T00:00:00.000Z
0001356115,NexPoint Strategic Opportunities Fund,2018-03-22T00:00:00.000Z,2021-11-17T00:00:00.000Z
0001356115,NexPoint Credit Strategies Fund,2011-05-26T00:00:00.000Z,2018-03-08T00:00:00.000Z
0001356115,Pyxis Credit Strategies Fund,2012-02-07T00:00:00.000Z,2012-05-30T00:00:00.000Z
0001356115,Highland Credit Strategies Fund,2006-03-15T00:00:00.000Z,2012-01-09T00:00:00.000Z
0000766011,CALEDONIA MINING CORP,2003-06-16T00:00:00.000Z,2018-01-16T00:00:00.000Z
0000948320,"CONVERSION LABS, INC.",2018-06-27T00:00:00.000Z,2021-02-22T00:00:00.000Z
0000948320,"Immudyne, Inc.",2012-05-17T00:00:00.000Z,2018-06-19T00:00:00.000Z
0001537137,Patriot Petroleum Corp.,2011-12-15T00:00:00.000Z,2011-12-15T00:00:00.000Z
0001636289,Virtus AllianzGI Diversified Income & Convertible Fund,2021-02-12T00:00:00.000Z,2022-08-04T00:00:00.000Z
0001636289,Virtus AllianzGI Diversified Income & Convertible,2021-02-11T00:00:00.000Z,2021-02-11T00:00:00.000Z
0001636289,AllianzGI Diversified Income & Convertible Fund,2015-04-10T00:00:00.000Z,2021-02-10T00:00:00.000Z
0001636289,AllianzGI Income & Growth Opportunities Fund,2015-03-12T00:00:00.000Z,2015-03-12T00:00:00.000Z
0001023731,NETERGY NETWORKS INC,2000-11-13T00:00:00.000Z,2001-02-09T00:00:00.000Z
0001023731,8X8 INC,1996-12-20T00:00:00.000Z,2000-02-16T00:00:00.000Z
0001616156,"GLOBAL ENTERTAINMENT CLUBS, INC.",2017-03-01T00:00:00.000Z,2017-11-27T00:00:00.000Z
0001616156,"FUTURE WORLD GROUP, INC.",2015-10-08T00:00:00.000Z,2017-01-17T00:00:00.000Z
0001616156,Betafox Corp.,2014-08-08T00:00:00.000Z,2015-08-28T00:00:00.000Z
0001505732,"BNC Financial Group, Inc.",2010-11-17T00:00:00.000Z,2012-11-26T00:00:00.000Z
0001061353,DLJ HIGH YIELD BOND FUND,1998-12-29T00:00:00.000Z,2001-04-24T00:00:00.000Z
0000873860,OCWEN FINANCIAL CORP,2005-02-04T00:00:00.000Z,2024-05-30T00:00:00.000Z
0000873860,OCWEN FINANCIAL Corp,2005-02-04T00:00:00.000Z,2024-05-30T00:00:00.000Z
0000895456,ROCKY SHOES & BOOTS INC,1996-08-14T00:00:00.000Z,2006-05-22T00:00:00.000Z
0001223026,PIONEER MUNICIPAL HIGH INCOME TRUST,2003-07-02T00:00:00.000Z,2021-04-23T00:00:00.000Z
0001223026,PIONEER MUNCIPAL HIGH INCOME TRUST,2003-03-14T00:00:00.000Z,2003-06-23T00:00:00.000Z
0000318306,PLASMATECH BIOPHARMACEUTICALS INC,2014-09-22T00:00:00.000Z,2015-06-04T00:00:00.000Z
0000318306,ACCESS PHARMACEUTICALS INC,1996-04-01T00:00:00.000Z,2014-08-14T00:00:00.000Z
0000318306,CHEMEX PHARMACEUTICALS INC,1995-11-14T00:00:00.000Z,1996-02-05T00:00:00.000Z
0000894242,BLACKROCK INVESTMENT QUALITY MUNICIPAL TRUST INC.,2012-12-07T00:00:00.000Z,2018-01-26T00:00:00.000Z
0000894242,BLACKROCK INVESTMENT QUALITY MUNICIPAL TRUST INC,1995-06-30T00:00:00.000Z,2012-08-28T00:00:00.000Z
0000065312,"EnviroStar, Inc.",2010-05-14T00:00:00.000Z,2018-12-13T00:00:00.000Z
0000065312,DRYCLEAN USA INC,2000-09-28T00:00:00.000Z,2010-02-12T00:00:00.000Z
0000065312,METRO TEL CORP,1995-10-27T00:00:00.000Z,2000-01-20T00:00:00.000Z
0000003545,ALICO INC,1994-02-14T00:00:00.000Z,2019-11-26T00:00:00.000Z
0001364954,CHEGG INC,2006-05-22T00:00:00.000Z,2008-06-17T00:00:00.000Z
0001732409,Bitcoin Cash Investment Trust,2018-03-06T00:00:00.000Z,2018-12-21T00:00:00.000Z
0000897421,NUVEEN VIRGINIA PREMIUM INCOME MUNICIPAL FUND,1995-02-02T00:00:00.000Z,2016-10-28T00:00:00.000Z
0001429764,"Car Charging Group, Inc.",2009-12-11T00:00:00.000Z,2017-08-21T00:00:00.000Z
0001429764,"NEW IMAGE CONCEPTS, INC",2008-03-18T00:00:00.000Z,2009-11-12T00:00:00.000Z
0001802457,Artius Acquisition Inc.,2020-02-12T00:00:00.000Z,2021-06-25T00:00:00.000Z
0001620737,ORGANIGRAM HOLDINGS INC,2015-04-13T00:00:00.000Z,2016-07-21T00:00:00.000Z
0001400891,CC Media Holdings Inc,2009-08-03T00:00:00.000Z,2014-09-16T00:00:00.000Z
0001400891,C C Media Holdings Inc,2007-06-29T00:00:00.000Z,2009-07-17T00:00:00.000Z
0001400891,"BT Triple Crown Capital Holdings III, Inc.",2007-05-30T00:00:00.000Z,2007-07-09T00:00:00.000Z
0001089907,KANA SOFTWARE INC,2001-11-29T00:00:00.000Z,2009-12-29T00:00:00.000Z
0001089907,KANA COMMUNICATIONS INC,1999-10-04T00:00:00.000Z,2001-04-10T00:00:00.000Z
0001053369,ELITE PHARMACEUTICALS INC /DE/,1998-09-28T00:00:00.000Z,2012-02-08T00:00:00.000Z
0000872912,DELCATH SYSTEMS INC,2000-06-16T00:00:00.000Z,2013-04-22T00:00:00.000Z
0001386067,WELLS FARGO GLOBAL DIVIDEND OPPORTUNITY FUND,2015-12-17T00:00:00.000Z,2021-11-09T00:00:00.000Z
0001386067,WELLS FARGO ADVANTAGE GLOBAL DIVIDEND OPPORTUNITY FUND,2010-08-23T00:00:00.000Z,2015-11-20T00:00:00.000Z
0001386067,WELLS FARGO ADVANTAGE GLOBAL OPPORTUNITIES FUND,2010-07-19T00:00:00.000Z,2010-07-19T00:00:00.000Z
0001386067,Evergreen Global Dividend Opportunity Fund,2007-01-16T00:00:00.000Z,2010-07-19T00:00:00.000Z
0001258943,PIONEER MUNICIPAL HIGH INCOME ADVANTAGE TRUST,2003-10-01T00:00:00.000Z,2021-04-23T00:00:00.000Z
0001258943,PIONEER MUNICIPAL ADVANTAGE TRUST,2003-08-07T00:00:00.000Z,2003-08-07T00:00:00.000Z
0001328598,CURRENCYSHARES EURO TRUST,2006-01-03T00:00:00.000Z,2018-05-07T00:00:00.000Z
0001328598,EURO CURRENCY TRUST,2005-06-07T00:00:00.000Z,2006-09-14T00:00:00.000Z
0001200375,CODEXIS INC,2002-10-11T00:00:00.000Z,2019-06-13T00:00:00.000Z
0001857410,Investcorp Asia Acquisition Corp I,2021-04-30T00:00:00.000Z,2021-04-30T00:00:00.000Z
0001055726,INOVIO BIOMEDICAL CORP,2005-04-04T00:00:00.000Z,2010-05-11T00:00:00.000Z
0001055726,GENETRONICS BIOMEDICAL CORP,2001-12-04T00:00:00.000Z,2005-04-01T00:00:00.000Z
0001055726,GENETRONICS BIOMEDICAL LTD,1999-09-01T00:00:00.000Z,2001-08-03T00:00:00.000Z
0000320121,C3 INC,1995-04-21T00:00:00.000Z,1995-04-21T00:00:00.000Z
0000748268,TimefireVR Inc.,2016-12-02T00:00:00.000Z,2019-07-31T00:00:00.000Z
0000748268,EnergyTEK Corp.,2014-07-23T00:00:00.000Z,2016-11-18T00:00:00.000Z
0000748268,BROADLEAF CAPITAL PARTNERS INC,2002-06-21T00:00:00.000Z,2014-06-30T00:00:00.000Z
0000748268,BROADLEAF CAPITAL PARTNERS  INC,2002-05-06T00:00:00.000Z,2004-09-28T00:00:00.000Z
0000748268,PEACOCK FINANCIAL CORP,1996-08-20T00:00:00.000Z,2002-02-21T00:00:00.000Z
0001804176,Longview Acquisition Corp.,2020-02-26T00:00:00.000Z,2021-02-11T00:00:00.000Z
0001840904,ATAI Life Sciences B.V.,2021-02-01T00:00:00.000Z,2021-06-21T00:00:00.000Z
0001563696,Eaton Vance Municipal Income Term Trust,2012-12-07T00:00:00.000Z,2014-12-29T00:00:00.000Z
0000065770,MICROVISION INC,1996-12-30T00:00:00.000Z,2015-06-04T00:00:00.000Z
0000829365,NAM TAI ELECTRONICS INC,1996-07-19T00:00:00.000Z,2014-04-10T00:00:00.000Z
0001383084,POWERSHARES DB BASE METALS FUND,2006-12-26T00:00:00.000Z,2018-06-04T00:00:00.000Z
0001705843,"Calyxt, Inc.",2017-05-15T00:00:00.000Z,2023-06-01T00:00:00.000Z
0001514281,"Alexander Mortgage REIT, Inc.",2011-03-07T00:00:00.000Z,2011-03-07T00:00:00.000Z
0001401257,FORUM OILFIELD TECHNOLOGIES INC,2007-05-21T00:00:00.000Z,2008-02-11T00:00:00.000Z
0000910329,HEALTHRITE INC,1996-08-14T00:00:00.000Z,2001-01-09T00:00:00.000Z
0001565381,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",2013-03-22T00:00:00.000Z,2019-05-07T00:00:00.000Z
0001565381,"Dreyfus Municipal Infrastructure Fund, Inc.",2012-12-28T00:00:00.000Z,2013-03-05T00:00:00.000Z
0001759824,B. Riley Principal Merger Corp.,2018-12-10T00:00:00.000Z,2020-02-14T00:00:00.000Z
0001452477,RMR Mortgage Trust,2020-07-29T00:00:00.000Z,2021-09-20T00:00:00.000Z
